Title,Make,Model,Year,Condition,Transmission,Price
Toyota Corolla LE Premium 4dr Sedan (1.8L 4cyl CVT) 2014 White,Toyota,Corolla Le,2014,Foreign Used,Automatic,15500000.0
Toyota RAV4 Limited 2021 White,Toyota,Rav4 Limited,2021,Foreign Used,Automatic,43500000.0
Toyota Avalon Limited 2021 Black,Toyota,Avalon Limited,2021,Foreign Used,Automatic,43500000.0
Toyota Corolla LE 2021 Blue,Toyota,Corolla Le,2021,Foreign Used,Automatic,28500000.0
Toyota RAV4 XLE 2021 Blue,Toyota,Rav4 Xle,2021,Foreign Used,Automatic,48000000.0
Hyundai Grandeur 2.2 CRDi 2011 White,Hyundai,Grandeur 2,2011,Foreign Used,Automatic,16800000.0
Mercedes-Benz GL-Class GL 450 2013 Black,Mercedes-Benz,Gl-Class Gl,2013,Foreign Used,Automatic,32000000.0
Acura MDX 2015 Green,Acura,Mdx,2015,Foreign Used,Automatic,15800000.0
Toyota Hilux SR5+ 4x4 2018 White,Toyota,Hilux Sr5,2018,Foreign Used,Automatic,65000000.0
Mercedes-Benz GLC-Class 2019 Black,Mercedes-Benz,Glc-Class,2019,Foreign Used,Automatic,45000000.0
Lexus RX 350 FWD 2015 Gold,Lexus,Rx 350,2015,Foreign Used,Automatic,27500000.0
Toyota Camry XLE 4dr Sedan (2.4L 4cyl 5A) 2009 Green,Toyota,Camry Xle,2009,Foreign Used,Automatic,10900000.0
Toyota Highlander Limited 2012 Gray,Toyota,Highlander Limited,2012,Foreign Used,Automatic,19800000.0
Mazda 3 2008 Red,Mazda,3,2008,Foreign Used,Automatic,8500000.0
Toyota Avalon Limited (3.5L 6cyl 6A) 2018 Black,Toyota,Avalon Limited,2018,Foreign Used,Automatic,37500000.0
Ford Edge 2010 Red,Ford,Edge,2010,Foreign Used,Automatic,10500000.0
Honda Crosstour 3.5 AWD 2015 Matt Black,Honda,Crosstour 3,2015,Foreign Used,Automatic,22000000.0
Mercedes-Benz C300 Luxury 4dr AWD 4Matic Sedan (2.0L 4cyl 7A) 2015,Mercedes-Benz,C300 Luxury,2015,Foreign Used,Automatic,24500000.0
Lexus GS 350 4WD 2017 Green,Lexus,Gs 350,2017,Foreign Used,Automatic,35000000.0
Honda Pilot 2013 Blue,Honda,Pilot,2013,Foreign Used,Automatic,15500000.0
Mercedes-Benz GLE-Class 2017 Gray,Mercedes-Benz,Gle-Class,2017,Foreign Used,Automatic,45000000.0
Toyota Corolla Verso 2006 Black,Toyota,Corolla Verso,2006,Foreign Used,Automatic,11500000.0
Hyundai Sonata Limited 4dr Sedan (2.4L 4cyl 6A) 2015 Silver,Hyundai,Sonata Limited,2015,Foreign Used,Automatic,16500000.0
Honda Accord EX 4dr Sedan (2.4L 4cyl CVT) 2014 Black,Honda,Accord Ex,2014,Foreign Used,Automatic,15500000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013 Burgundy,Toyota,Camry Le,2013,Foreign Used,Automatic,12500000.0
Lexus RX 350 AWD 2008 Silver,Lexus,Rx 350,2008,Foreign Used,Automatic,13000000.0
Acura MDX w/Advance & Ent. Pkgs SH-AWD 2018 Gray,Acura,Mdx W,2018,Foreign Used,Automatic,28000000.0
Acura MDX SH 4dr SUV AWD (3.5L 6cyl 9A) 2016 Gray,Acura,Mdx Sh,2016,Foreign Used,Automatic,17000000.0
Toyota Sienna 2015 Silver,Toyota,Sienna,2015,Foreign Used,Automatic,19500000.0
Lexus RX 330 4WD 2005 Silver,Lexus,Rx 330,2005,Foreign Used,Automatic,10500000.0
Toyota RAV4 SE AWD (2.5L 4cyl 6A) 2016 Gray,Toyota,Rav4 Se,2016,Foreign Used,Automatic,29000000.0
Toyota Venza 2012 Black,Toyota,Venza,2012,Foreign Used,Automatic,17000000.0
Lexus RX 330 2006 Black,Lexus,Rx 330,2006,Foreign Used,Automatic,11500000.0
Toyota Venza 2014 Brown,Toyota,Venza,2014,Foreign Used,Automatic,17500000.0
Toyota Camry 2016 Maroon,Toyota,Camry,2016,Foreign Used,Automatic,17600000.0
Hyundai Santa Fe 2021 Gray,Hyundai,Santa Fe,2021,Local Used,Automatic,27500000.0
Hyundai Sonata 2012 White,Hyundai,Sonata,2012,Local Used,Automatic,8500000.0
Mercedes-Benz GLK-Class 2009 White,Mercedes-Benz,Glk-Class,2009,Foreign Used,Automatic,13500000.0
Lexus RX 350 AWD 2012 White,Lexus,Rx 350,2012,Local Used,Automatic,15500000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Silver,Toyota,Camry Le,2010,Local Used,Automatic,7500000.0
Toyota Camry 2015 White,Toyota,Camry,2015,Foreign Used,Automatic,17000000.0
Honda Accord 2019 Gray,Honda,Accord,2019,Foreign Used,Automatic,23500000.0
Toyota Camry SE 2021 Teal,Toyota,Camry Se,2021,Foreign Used,Automatic,32000000.0
Hyundai Elantra 2013 White,Hyundai,Elantra,2013,Foreign Used,Automatic,13500000.0
Toyota Land Cruiser Prado 4.0 Petrol TX-L 2014 Black,Toyota,Land Cruiser,2014,Local Used,Automatic,45000000.0
Honda CR-V 2015 Gray,Honda,Cr-V,2015,Foreign Used,Automatic,20500000.0
Toyota Tundra 2017 Silver,Toyota,Tundra,2017,Foreign Used,Automatic,49500000.0
Acura MDX 2015 Green,Acura,Mdx,2015,Foreign Used,Automatic,15100000.0
Toyota Hilux SR 4x4 2015 Silver,Toyota,Hilux Sr,2015,Local Used,Manual,24500000.0
Toyota Corolla LE (1.8L 4cyl 2A) 2018 Blue,Toyota,Corolla Le,2018,Foreign Used,Automatic,19500000.0
Nissan Juke SL AWD 2012 Red,Nissan,Juke Sl,2012,Foreign Used,Automatic,12500000.0
Honda Accord 2013 White,Honda,Accord,2013,Foreign Used,Automatic,16500000.0
Toyota Matrix 2010 White,Toyota,Matrix,2010,Foreign Used,Automatic,12000000.0
Toyota Tacoma Double Cab V6 Automatic 2012 White,Toyota,Tacoma Double,2012,Foreign Used,Automatic,23500000.0
Toyota Camry XLE 4dr Sedan (2.5L 4cyl 6A) 2011 Black,Toyota,Camry Xle,2011,Foreign Used,Automatic,12500000.0
Honda Odyssey 2007 Green,Honda,Odyssey,2007,Foreign Used,Automatic,8500000.0
Toyota Tacoma Double Cab V6 2010 Silver,Toyota,Tacoma Double,2010,Foreign Used,Automatic,21800000.0
Mercedes-Benz CLA-Class CLA 250 Sedan 2021 Gray,Mercedes-Benz,Cla-Class Cla,2021,Foreign Used,Automatic,65000000.0
Mercedes-Benz GLE-Class 2017 White,Mercedes-Benz,Gle-Class,2017,Foreign Used,Automatic,45000000.0
Lexus RX 2006 Gray,Lexus,Rx,2006,Foreign Used,Automatic,14300000.0
Acura MDX SH 4dr SUV AWD (3.5L 6cyl 9A) 2016 Black,Acura,Mdx Sh,2016,Foreign Used,Automatic,20000000.0
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2012 Red,Acura,Mdx Suv,2012,Foreign Used,Automatic,12000000.0
Lexus ES 350 2008 Black,Lexus,Es 350,2008,Foreign Used,Automatic,8800000.0
Toyota Camry 2013 Black,Toyota,Camry,2013,Foreign Used,Automatic,14500000.0
Ford Escape 2010 Beige,Ford,Escape,2010,Local Used,Automatic,4700000.0
Mini Countryman S 2013 White,Mini,Countryman S,2013,Foreign Used,Automatic,14500000.0
Mercedes-Benz C300 2016 White,Mercedes-Benz,C300,2016,Foreign Used,Automatic,21000000.0
Toyota Camry XLE 4dr Sedan (3.5L 6cyl 6A) 2015 Black,Toyota,Camry Xle,2015,Foreign Used,Automatic,21500000.0
Mercedes-Benz E350 Base 4Matic Sedan AWD (3.5L 6cyl 7A) 2014 Silver,Mercedes-Benz,E350 Base,2014,Local Used,Automatic,14000000.0
Toyota C-HR 2018 Gray,Toyota,C-Hr,2018,Foreign Used,Automatic,26500000.0
Toyota RAV4 XLE 4dr SUV (2.5L 4cyl 6A) 2014 Gray,Toyota,Rav4 Xle,2014,Local Used,Automatic,15000000.0
Mercedes-Benz M Class 2013 White,Mercedes-Benz,M Class,2013,Foreign Used,Automatic,22500000.0
Toyota Avalon Limited FWD Sedan (3.6L 6cyl 6A) 2016 Red,Toyota,Avalon Limited,2016,Foreign Used,Automatic,22000000.0
Toyota Corolla LE Plus 4dr Sedan (1.8L 4cyl CVT) 2016 Gray,Toyota,Corolla Le,2016,Foreign Used,Automatic,16000000.0
Mercedes-Benz GLA 250 2021 White,Mercedes-Benz,Gla 250,2021,Foreign Used,Automatic,50000000.0
Toyota Camry 2015 Gray,Toyota,Camry,2015,Foreign Used,Automatic,21500000.0
Toyota Venza 2015 Black,Toyota,Venza,2015,Foreign Used,Automatic,24000000.0
Toyota RAV4 LE AWD (2.5L 4cyl 6A) 2016 Orange,Toyota,Rav4 Le,2016,Foreign Used,Automatic,28500000.0
Toyota RAV4 2020 White,Toyota,Rav4,2020,Foreign Used,Automatic,44000000.0
Mercedes-Benz E350 2012 White,Mercedes-Benz,E350,2012,Foreign Used,Automatic,19500000.0
Hyundai Elantra 2020 White,Hyundai,Elantra,2020,Foreign Used,Automatic,27000000.0
Toyota Matrix Hatchback FWD (1.8L 4cyl 5M) 2010 Red,Toyota,Matrix Hatchback,2010,Foreign Used,Automatic,11300000.0
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2015 White,Mercedes-Benz,Cla-Class Cla,2015,Foreign Used,Automatic,25000000.0
Toyota Highlander 2017 Red,Toyota,Highlander,2017,Foreign Used,Automatic,35000000.0
Toyota Camry 2016 Black,Toyota,Camry,2016,Foreign Used,Automatic,22500000.0
Lexus IS 350 AWD 2015 Gray,Lexus,Is 350,2015,Foreign Used,Automatic,28500000.0
Toyota Sequoia 2014 Red,Toyota,Sequoia,2014,Foreign Used,Automatic,45000000.0
Toyota RAV4 Limited AWD 2019 Blue,Toyota,Rav4 Limited,2019,Foreign Used,Automatic,36850000.0
Toyota Highlander XSE 2021 Black,Toyota,Highlander Xse,2021,Foreign Used,Automatic,58000000.0
Toyota RAV4 2014 Blue,Toyota,Rav4,2014,Foreign Used,Automatic,20500000.0
Toyota Corolla 2015 Gray,Toyota,Corolla,2015,Foreign Used,Automatic,15000000.0
Acura MDX SUV 4dr AWD (3.7L 6cyl 6A) 2013 Gray,Acura,Mdx Suv,2013,Foreign Used,Automatic,12000000.0
Lexus RX 350 4x4 2009 Gray,Lexus,Rx 350,2009,Foreign Used,Automatic,13500000.0
Acura MDX Sport Package AWD (3.7L 6cyl 5A) 2009 Burgundy,Acura,Mdx Sport,2009,Foreign Used,Automatic,9800000.0
Toyota Camry SE 4dr Sedan (2.4L 4cyl 5A) 2009 Gray,Toyota,Camry Se,2009,Foreign Used,Automatic,10000000.0
Toyota Camry 2005 Silver,Toyota,Camry,2005,Foreign Used,Automatic,8000000.0
Lexus RX 330 2005 Gray,Lexus,Rx 330,2005,Foreign Used,Automatic,11500000.0
Toyota Corolla 2015 Black,Toyota,Corolla,2015,Foreign Used,Automatic,14500000.0
Toyota Avalon XLE Premium Sedan FWD (3.5L 6cyl 6A) 2013 Gray,Toyota,Avalon Xle,2013,Foreign Used,Automatic,16000000.0
Lexus IS 2016 Gray,Lexus,Is,2016,Local Used,Automatic,24000000.0
Mercedes-Benz C300 2015 White,Mercedes-Benz,C300,2015,Foreign Used,Automatic,23000000.0
Toyota Highlander SE 3.5L 4WD 2013 Silver,Toyota,Highlander Se,2013,Local Used,Automatic,8500000.0
Lexus ES 350 FWD 2016 Black,Lexus,Es 350,2016,Foreign Used,Automatic,23000000.0
Toyota Venza 2010 Silver,Toyota,Venza,2010,Local Used,Automatic,12000000.0
Honda Accord 2018 White,Honda,Accord,2018,Foreign Used,Automatic,19000000.0
Mercedes-Benz GLE-Class 2018 Blue,Mercedes-Benz,Gle-Class,2018,Foreign Used,Automatic,37500000.0
Toyota Avalon XLE 4dr Sedan (3.5L 6cyl 6A) 2015 White,Toyota,Avalon Xle,2015,Foreign Used,Automatic,19500000.0
Land Rover Range Rover Velar 2021 White,Land,Rover Range,2021,Foreign Used,Automatic,68000000.0
Honda Accord 2009 Silver,Honda,Accord,2009,Local Used,Automatic,6000000.0
Toyota Venza AWD 2010 White,Toyota,Venza Awd,2010,Local Used,Automatic,12000000.0
Mercedes-Benz CLA-Class CLA 250 4MATIC Sedan 2017 White,Mercedes-Benz,Cla-Class Cla,2017,Foreign Used,Automatic,25000000.0
Honda Accord 2015 Silver,Honda,Accord,2015,Foreign Used,Automatic,16500000.0
Toyota Highlander XLE 2022 Silver,Toyota,Highlander Xle,2022,Local Used,Automatic,49000000.0
Ford Fusion SE 2013 White,Ford,Fusion Se,2013,Foreign Used,Automatic,13500000.0
Nissan Pathfinder SE 4x4 2010 Black,Nissan,Pathfinder Se,2010,Foreign Used,Automatic,12800000.0
Toyota Avensis Verso 2009 Blue,Toyota,Avensis Verso,2009,Foreign Used,Automatic,13800000.0
Toyota Sienna Limited AWD 7-Passenger 2013 Silver,Toyota,Sienna Limited,2013,Foreign Used,Automatic,19000000.0
Mercedes-Benz C300 Luxury 4dr AWD 4Matic Sedan (2.0L 4cyl 7A) 2015,Mercedes-Benz,C300 Luxury,2015,Foreign Used,Automatic,26500000.0
Acura MDX 2009 Blue,Acura,Mdx,2009,Foreign Used,Automatic,10500000.0
Toyota Highlander 2003 Green,Toyota,Highlander,2003,Foreign Used,Automatic,12000000.0
Nissan Rogue S 2011 Black,Nissan,Rogue S,2011,Foreign Used,Automatic,11500000.0
Toyota Sequoia Platinum 4x4 2018 Matt Black,Toyota,Sequoia Platinum,2018,Foreign Used,Automatic,44000000.0
Toyota RAV4 3.5 Limited 4x4 2012 Black,Toyota,Rav4 3,2012,Foreign Used,Automatic,15800000.0
Toyota 4-Runner 2015 Black,Toyota,4-Runner,2015,Foreign Used,Automatic,48000000.0
Land Rover Range Rover Vogue 2016 White,Land,Rover Range,2016,Foreign Used,Automatic,65000000.0
Toyota Corolla LE (1.8L 4cyl 2A) 2018 Brown,Toyota,Corolla Le,2018,Foreign Used,Automatic,19000000.0
Toyota Camry 2016 Blue,Toyota,Camry,2016,Foreign Used,Automatic,19500000.0
Toyota Sequoia 2017 Silver,Toyota,Sequoia,2017,Foreign Used,Automatic,45000000.0
Toyota Sequoia 2015 Black,Toyota,Sequoia,2015,Foreign Used,Automatic,28500000.0
Toyota RAV4 2015 Black,Toyota,Rav4,2015,Foreign Used,Automatic,24500000.0
Toyota Camry 2012 Gray,Toyota,Camry,2012,Foreign Used,Automatic,15000000.0
Toyota Highlander V6 2009 Gray,Toyota,Highlander V6,2009,Foreign Used,Automatic,13500000.0
Toyota Camry 2008 Silver,Toyota,Camry,2008,Foreign Used,Automatic,9000000.0
Toyota RAV4 3.5 Sport 4x4 2008 Gray,Toyota,Rav4 3,2008,Foreign Used,Automatic,11000000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6A) 2013 Black,Toyota,Camry Le,2013,Foreign Used,Automatic,12500000.0
Toyota Camry LE 4dr Sedan (2.5L 4cyl 6AM) 2010 Gold,Toyota,Camry Le,2010,Foreign Used,Automatic,10000000.0
Toyota RAV4 2018 Red,Toyota,Rav4,2018,Foreign Used,Automatic,28000000.0
Honda Pilot 2010 Gold,Honda,Pilot,2010,Foreign Used,Automatic,11000000.0
Toyota Venza XLE AWD V6 2013 Red,Toyota,Venza Xle,2013,Foreign Used,Automatic,17500000.0
Hyundai Elantra 2021 Blue,Hyundai,Elantra,2021,Foreign Used,Automatic,28900000.0
Lexus ES 350 F Sport 2020 Gray,Lexus,Es 350,2020,Foreign Used,Automatic,45000000.0
Hyundai Elantra 2013 Silver,Hyundai,Elantra,2013,Foreign Used,Automatic,10500000.0
Toyota Camry LE (2.5L 4cyl 8A) 2019 Gray,Toyota,Camry Le,2019,Foreign Used,Automatic,23500000.0
Mercedes-Benz GLK-Class 2013 Black,Mercedes-Benz,Glk-Class,2013,Foreign Used,Automatic,24500000.0
Toyota 4-Runner Limited 4x4 V6 2009 Gray,Toyota,4-Runner Limited,2009,Foreign Used,Automatic,18500000.0
Toyota Camry XLE V6 4dr Sedan (3.5L 6cyl 6A) 2013 Gray,Toyota,Camry Xle,2013,Foreign Used,Automatic,16500000.0
Mercedes-Benz M Class ML 350 4Matic 2010 Red,Mercedes-Benz,M Class,2010,Foreign Used,Automatic,16800000.0
Lexus LX 470 AWD 2005 Black,Lexus,Lx 470,2005,Foreign Used,Automatic,22000000.0
Lexus ES 350 FWD 2013 Black,Lexus,Es 350,2013,Foreign Used,Automatic,23000000.0
Lexus ES 330 2006 Green,Lexus,Es 330,2006,Foreign Used,Automatic,10500000.0
Toyota Camry 2017 Black,Toyota,Camry,2017,Foreign Used,Automatic,22000000.0
Acura TL SH-AWD 2010 Brown,Acura,Tl Sh-Awd,2010,Foreign Used,Automatic,13000000.0
Hyundai Santa Fe 2014 White,Hyundai,Santa Fe,2014,Foreign Used,Automatic,21500000.0
Toyota Highlander Limited 3.5l 4WD 2013 Beige,Toyota,Highlander Limited,2013,Foreign Used,Automatic,22000000.0
Lexus GX 460 Luxury 2014 Gray,Lexus,Gx 460,2014,Foreign Used,Automatic,45000000.0
Toyota Matrix 2011 Gold,Toyota,Matrix,2011,Foreign Used,Automatic,11800000.0
Toyota RAV4 Limited 4dr SUV (2.5L 4cyl 6A) 2015 Red,Toyota,Rav4 Limited,2015,Foreign Used,Automatic,24500000.0
BMW X6 2019 White,BMW,X6,2019,Foreign Used,Automatic,60000000.0
Lexus LX 570 AWD 2015,Lexus,Lx 570,2015,Foreign Used,Automatic,65000000.0
Honda Accord 2015 Red,Honda,Accord,2015,Foreign Used,Automatic,19500000.0
Toyota Camry 2019 Gray,Toyota,Camry,2019,Foreign Used,Automatic,42000000.0
Jeep Wrangler Rubicon 4x4 2017 White,Jeep,Wrangler Rubicon,2017,Foreign Used,Automatic,58000000.0
Lexus ES 350 FWD 2016 Off white,Lexus,Es 350,2016,Foreign Used,Automatic,35000000.0
Toyota Hilux 2.8 Diesel 2020 Silver,Toyota,Hilux 2,2020,Foreign Used,Automatic,68000000.0
Toyota Highlander Limited 4dr SUV AWD (3.5L 6cyl 6A) 2014 Blue,Toyota,Highlander Limited,2014,Foreign Used,Automatic,19500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2014,Mercedes-Benz,Glk-Class 350,2014,Foreign Used,Automatic,26000000.0
Mercedes-Benz M Class 2015 Blue,Mercedes-Benz,M Class,2015,Foreign Used,Automatic,30000000.0
Acura MDX 2015 Blue,Acura,Mdx,2015,Foreign Used,Automatic,16000000.0
Lexus GX 470 2009 Red,Lexus,Gx 470,2009,Foreign Used,Automatic,19500000.0
Toyota Camry 2012 Black,Toyota,Camry,2012,Foreign Used,Automatic,14000000.0
Lexus GX 460 Premium 2011 Black,Lexus,Gx 460,2011,Foreign Used,Automatic,36000000.0
Lexus ES 350 Crafted Line FWD 2015 Red,Lexus,Es 350,2015,Foreign Used,Automatic,24000000.0
Lexus RX 350 AWD 2019 Gold,Lexus,Rx 350,2019,Local Used,Automatic,39800000.0
Lexus RX 2019 White,Lexus,Rx,2019,Foreign Used,Automatic,31500000.0
Toyota Corolla 2013 Blue,Toyota,Corolla,2013,Foreign Used,Automatic,12500000.0
Acura MDX 2015 White,Acura,Mdx,2015,Foreign Used,Automatic,18000000.0
Lexus RX 330 AWD 2006 Gray,Lexus,Rx 330,2006,Foreign Used,Automatic,12500000.0
Lexus RX 350 AWD 2008 Black,Lexus,Rx 350,2008,Foreign Used,Automatic,13750000.0
Mercedes-Benz GLE-Class GLE 350d 4MATIC 2018 White,Mercedes-Benz,Gle-Class Gle,2018,Local Used,Automatic,27000000.0
Mercedes-Benz C43 2019 Black,Mercedes-Benz,C43,2019,Foreign Used,Automatic,28500000.0
Toyota Camry 2015 Gray,Toyota,Camry,2015,Foreign Used,Automatic,16000000.0
Toyota Corolla 2014 Red,Toyota,Corolla,2014,Foreign Used,Automatic,16500000.0
Lexus RX 350 2010 White,Lexus,Rx 350,2010,Foreign Used,Automatic,19500000.0
Mercedes-Benz GLE-Class AMG GLE 43 4MATIC 2018 Silver,Mercedes-Benz,Gle-Class Amg,2018,Local Used,Automatic,61500000.0
Honda Accord 2013 Black,Honda,Accord,2013,Foreign Used,Automatic,13500000.0
Toyota Camry XLE FWD (2.5L 4cyl 8AM) 2018 Silver,Toyota,Camry Xle,2018,Foreign Used,Automatic,31000000.0
Hyundai Sonata Limited 2.0T Sedan (2.0L 4cyl 6A) 2011 Black,Hyundai,Sonata Limited,2011,Foreign Used,Automatic,11500000.0
BMW 328i 2016 White,BMW,328I,2016,Foreign Used,Automatic,20500000.0
Lexus IS 300 AWD 2016 Gray,Lexus,Is 300,2016,Local Used,Automatic,25000000.0
Toyota Hilux SR 4x4 2015 Black,Toyota,Hilux Sr,2015,Foreign Used,Manual,25000000.0
Honda Odyssey Touring 2006 Blue,Honda,Odyssey Touring,2006,Foreign Used,Automatic,10500000.0
Kia Sportage SX Turbo AWD 2019 Gold,Kia,Sportage Sx,2019,Foreign Used,Automatic,28800000.0
Lexus ES 350 FWD 2016 Silver,Lexus,Es 350,2016,Foreign Used,Automatic,27000000.0
Honda CR-V 2010 Red,Honda,Cr-V,2010,Foreign Used,Automatic,15800000.0
Hyundai Elantra 2014 White,Hyundai,Elantra,2014,Foreign Used,Automatic,13500000.0
Kia Sorento EX 4dr SUV AWD (3.3L 6cyl 6A) 2014 White,Kia,Sorento Ex,2014,Foreign Used,Automatic,15000000.0
Hyundai Veloster 2014 Gray,Hyundai,Veloster,2014,Foreign Used,Automatic,14800000.0
Toyota Highlander 2017 Gray,Toyota,Highlander,2017,Foreign Used,Automatic,39000000.0
Lexus ES 330 2006 Gold,Lexus,Es 330,2006,Foreign Used,Automatic,10500000.0
Mercedes-Benz GLK-Class 350 4MATIC 2014 Black,Mercedes-Benz,Glk-Class 350,2014,Foreign Used,Automatic,23500000.0
Toyota Sequoia 2004 White,Toyota,Sequoia,2004,Foreign Used,Automatic,7500000.0
Ford Explorer 2013 Gray,Ford,Explorer,2013,Foreign Used,Automatic,20500000.0
Mercedes-Benz GLK-Class 2014 Silver,Mercedes-Benz,Glk-Class,2014,Foreign Used,Automatic,26000000.0
Acura MDX Advance Package SUV AWD (3.7L 6cyl 6A) 2012 Gray,Acura,Mdx Advance,2012,Foreign Used,Automatic,10800000.0
Lexus IS 250 2010 Blue,Lexus,Is 250,2010,Foreign Used,Automatic,14500000.0
Toyota Hilux SR5+ 4x4 2018 Black,Toyota,Hilux Sr5,2018,Foreign Used,Automatic,65000000.0
Lexus GS 350 AWD 2008 Gray,Lexus,Gs 350,2008,Foreign Used,Automatic,11800000.0
Nissan Frontier Crew Cab PRO-4X 2012 Black,Nissan,Frontier Crew,2012,Foreign Used,Automatic,25000000.0
Mercedes-Benz C300 Luxury Sedan RWD (3.0L 6cyl 7A) 2010 Black,Mercedes-Benz,C300 Luxury,2010,Foreign Used,Automatic,11800000.0
Acura MDX 2008 White,Acura,Mdx,2008,Foreign Used,Automatic,10800000.0
Toyota Verso 2.2 150 hp 2015 Beige,Toyota,Verso 2,2015,Foreign Used,Automatic,19000000.0
Lexus ES 330 2006 Black,Lexus,Es 330,2006,Foreign Used,Automatic,10800000.0
Mercedes-Benz M Class 2015 White,Mercedes-Benz,M Class,2015,Foreign Used,Automatic,29500000.0
Mercedes-Benz C300 Luxury 4matic Sedan AWD (2.0L 4cyl 7A) 2017 White,Mercedes-Benz,C300 Luxury,2017,Foreign Used,Automatic,26300000.0
Lexus RX 350 2010 Silver,Lexus,Rx 350,2010,Foreign Used,Automatic,20500000.0
Toyota Camry 2012 Black,Toyota,Camry,2012,Foreign Used,Automatic,14000000.0
Lexus RX 350 AWD 2014 Gray,Lexus,Rx 350,2014,Foreign Used,Automatic,27500000.0
Toyota Sienna XLE 2002 Silver,Toyota,Sienna Xle,2002,Foreign Used,Automatic,8800000.0
Toyota Venza 2015 White,Toyota,Venza,2015,Foreign Used,Automatic,23000000.0
Toyota Camry 2013 Red,Toyota,Camry,2013,Foreign Used,Automatic,13000000.0
Toyota Corolla 2006 Black,Toyota,Corolla,2006,Foreign Used,Automatic,9500000.0
Mercedes-Benz C300 2008 Gray,Mercedes-Benz,C300,2008,Local Used,Automatic,9500000.0
Toyota Sienna 2015 Gray,Toyota,Sienna,2015,Foreign Used,Automatic,24500000.0
Toyota Camry SE 4dr Sedan (2.5L 4cyl 6A) 2014 White,Toyota,Camry Se,2014,Local Used,Automatic,10800000.0
Lexus RX 2006 Gray,Lexus,Rx,2006,Foreign Used,Automatic,15000000.0
Toyota Avalon 2013 White,Toyota,Avalon,2013,Local Used,Automatic,14000000.0
Toyota Hilux 2015 White,Toyota,Hilux,2015,Local Used,Automatic,27000000.0
Lexus RX 330 2004 Gray,Lexus,Rx 330,2004,Foreign Used,Automatic,14000000.0
Mini Countryman Cooper S AWD ALL4 2015 White,Mini,Countryman Cooper,2015,Foreign Used,Automatic,25000000.0
Lexus RX 350 AWD 2013 Red,Lexus,Rx 350,2013,Foreign Used,Automatic,23500000.0
Toyota 4-Runner 2005 Matt Black,Toyota,4-Runner,2005,Foreign Used,Automatic,15000000.0
Lexus RX 350 F Sport FWD 2018 Matt Black,Lexus,Rx 350,2018,Foreign Used,Automatic,63000000.0
Lexus GX 460 Luxury 2015 Black,Lexus,Gx 460,2015,Foreign Used,Automatic,43000000.0
Toyota Camry 2010 Black,Toyota,Camry,2010,Foreign Used,Automatic,12500000.0
Toyota Corolla 1.6 VVT-i 2006 Silver,Toyota,Corolla 1,2006,Foreign Used,Manual,9500000.0
Toyota Avalon 2015 Black,Toyota,Avalon,2015,Foreign Used,Automatic,24000000.0
Toyota Tacoma Double Cab V6 Automatic 2011 Silver,Toyota,Tacoma Double,2011,Foreign Used,Automatic,21000000.0
Lexus GX 460 2012 White,Lexus,Gx 460,2012,Foreign Used,Automatic,37000000.0
Nissan Murano Platinum FWD 2016 Silver,Nissan,Murano Platinum,2016,Foreign Used,Automatic,22000000.0
Ford F-150 2016 Gray,Ford,F-150,2016,Foreign Used,Automatic,50000000.0
Lexus GX 460 Luxury 2014 Black,Lexus,Gx 460,2014,Foreign Used,Automatic,45000000.0
Honda Pilot 2011 White,Honda,Pilot,2011,Foreign Used,Automatic,14800000.0
Ford F-150 2017 Black,Ford,F-150,2017,Foreign Used,Automatic,54000000.0
Ford Focus SE Sedan FWD (1.0L 3cyl 6M) 2017 Gray,Ford,Focus Se,2017,Foreign Used,Automatic,15500000.0
Toyota Highlander 2015 Black,Toyota,Highlander,2015,Foreign Used,Automatic,35000000.0
Lexus RX 350 F Sport AWD 2015 Black,Lexus,Rx 350,2015,Foreign Used,Automatic,25000000.0
Acura MDX SH-AWD 4dr SUV AWD (3.5L 6cyl 6A) 2015 Black,Acura,Mdx Sh-Awd,2015,Foreign Used,Automatic,17500000.0
Toyota 4-Runner Limited 4x4 2018 Black,Toyota,4-Runner Limited,2018,Foreign Used,Automatic,50000000.0
Toyota Camry 2005 Gold,Toyota,Camry,2005,Foreign Used,Automatic,8500000.0
Lexus RX 350 2010 Black,Lexus,Rx 350,2010,Foreign Used,Automatic,19500000.0
Mercedes-Benz GLA 250 2016 Black,Mercedes-Benz,Gla 250,2016,Foreign Used,Automatic,22500000.0
Jeep Wrangler 2009 Black,Jeep,Wrangler,2009,Local Used,Automatic,12000000.0
Toyota Camry 2010 Silver,Toyota,Camry,2010,Local Used,Automatic,8500000.0
Mercedes-Benz M Class ML350 4MATIC 4dr SUV AWD (3.5L 6cyl 7A) 2014,Mercedes-Benz,M Class,2014,Foreign Used,Automatic,26000000.0
Lexus IS 250 2015 Black,Lexus,Is 250,2015,Foreign Used,Automatic,20000000.0
